Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Info,Payload Content
10.10.116.200-52.168.117.175-31057-443-6,52.168.117.175,443,10.10.116.200,31057,6,2026-02-26 15:36:02,1,1,0,60,0,60,60,60.0,0,0,0,0,0,60000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1000000.0,0.0,60,60,60.0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,60.0,0,40,0,0,0,0,0,0,1,60,0,0,16385,-1,1,60,0,0,0,0,0,0,0,0,TLS 443 -> 31057 [ACK] Seq=811141342 Ack=521119937 Win=16385 Len=6,TLS: Encrypted application data
10.10.114.238-224.0.0.251-5353-5353-17,10.10.114.238,5353,224.0.0.251,5353,17,2026-02-26 15:36:02,12073348,16,0,3057,0,310,100,191.0625,68.18033876235876,0,0,0,0,253.2023419284772,1.3252330621052126,0.8048898696899414,1.0170336101226414,3.949396848678589,0.0183870792388916,12.073348045349121,0.8048898696899414,1.0170336101226414,3.949396848678589,0.0183870792388916,0,0,0,0,0,0,0,0,0,448,0,1.3252330621052126,0.0,100,310,191.0625,68.18033876235876,4648.55859375,0,0,0,0,0,0,0,0,0.0,191.0625,191.0625,0,448,0,0,0,0,0,0,16,3057,0,0,-1,-1,16,100,0.0027942657470703125,0,0.0027942657470703125,0.0027942657470703125,2.10297554731369,1.1695576957814708,3.9521753787994385,1.017219066619873,MDNS Standard query response 0x0 ?,DNS Response: f631b401-902c-4d80-b859-19c3ebcdd19a.local -> fe80::1c63:8e0e:bbb6:e716; f631b401-902c-4d80-b859-19c3ebcdd19a.local -> 10.10.114.238
10.10.116.200-104.18.32.47-64882-443-17,10.10.116.200,64882,104.18.32.47,443,17,2026-02-26 15:36:02,13413544,27,21,27412,3178,1292,86,1015.2592592592592,457.62726160316794,668,65,151.33333333333334,207.09425811941705,2280.5306310459287,3.578472386080568,0.5817058915677278,2.6103364967395524,12.837438106536865,0.0,13.41354489326477,0.5159055728178757,2.4588466702746166,12.804992914199829,3.2901763916015625e-05,13.344926118850708,0.6672463059425354,2.792708265996322,12.837438106536865,0.0,0,0,0,0,756,588,2.0128907171703196,1.5655816689102484,65,1292,637.2916666666666,565.8977733924702,320240.2899305555,0,0,0,0,0,0,0,0,0.7777777777777778,637.2916666666666,1015.2592592592592,151.33333333333334,756,0,0,0,0,0,0,27,27412,21,3178,-1,-1,27,65,0,0,0,0,12.807674884796143,0,12.807674884796143,12.807674884796143,UDP 64882 -> 443 Len=1258,
10.10.116.200-162.159.136.234-30284-443-6,162.159.136.234,443,10.10.116.200,30284,6,2026-02-26 15:36:02,18340842,59,44,18057,4558,1099,60,306.0508474576271,243.35065191492174,1454,54,103.5909090909091,220.5429579038781,1233.0404454390546,5.615881754597507,0.36176010877779213,0.564975559022821,3.4417150020599365,0.0,18.3408420085907,0.31622141394121894,0.5486000318212001,3.4417150020599365,0.0,18.19692897796631,0.4231843948364258,0.5807097610508171,3.3265528678894043,0.0,59,59,0,0,2360,1760,3.216864306031582,2.3990174485659255,54,1454,219.5631067961165,254.4208221734148,64729.95475539635,0,0,0,59,103,0,0,0,0.7457627118644068,219.5631067961165,306.0508474576271,103.5909090909091,2360,0,0,0,0,0,0,59,18057,44,4558,19,8257,59,54,0.0013033151626586914,0.0010406493515191346,0.0032150745391845703,3.743171691894531e-05,1.607721710205078,0.8610644495256641,3.3289742469787598,1.1291043758392334,"TLSv1.x Application Data, 443 -> 30284 [ACK, PSH] Seq=2591415407 Ack=3825508064 Win=19 Len=102",TLS: ApplicationData (encrypted)
10.10.116.151-224.0.0.251-5353-5353-17,10.10.116.151,5353,224.0.0.251,5353,17,2026-02-26 15:36:02,1,1,0,78,0,78,78,78.0,0,0,0,0,0,78000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,78,78,78.0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,78.0,0,28,0,0,0,0,0,0,1,78,0,0,-1,-1,1,78,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _rdlink._tcp.local.,DNS Query: _rdlink._tcp.local
10.10.116.228-224.0.0.251-5353-5353-17,10.10.116.228,5353,224.0.0.251,5353,17,2026-02-26 15:36:02,5670448,2,0,183,0,96,87,91.5,4.5,0,0,0,0,32.27258197387668,0.35270581392214956,5.670448064804077,0,5.670448064804077,5.670448064804077,5.670448064804077,5.670448064804077,0,5.670448064804077,5.670448064804077,0,0,0,0,0,0,0,0,0,56,0,0.35270581392214956,0.0,87,96,91.5,4.5,20.25,0,0,0,0,0,0,0,0,0.0,91.5,91.5,0,56,0,0,0,0,0,0,2,183,0,0,-1,-1,2,87,0,0,0,0,5.6710205078125,0,5.6710205078125,5.6710205078125,MDNS Standard query 0x0 PTR _spotify-connect._tcp.local.,DNS Query: _spotify-connect._tcp.local
10.10.113.101-224.0.0.251-5353-5353-17,10.10.113.101,5353,224.0.0.251,5353,17,2026-02-26 15:36:02,18053913,4,0,328,0,82,82,82.0,0.0,0,0,0,0,18.16780649625744,0.22155861580801758,6.017971038818359,3.911355763445193,11.549324989318848,3.21840500831604,18.053913116455078,6.017971038818359,3.911355763445193,11.549324989318848,3.21840500831604,0,0,0,0,0,0,0,0,0,112,0,0.22155861580801758,0.0,82,82,82.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,82.0,82.0,0,112,0,0,0,0,0,0,4,328,0,0,-1,-1,4,82,0,0,0,0,6.033830801645915,3.9064032083417777,11.558264255523682,3.2502763271331787,MDNS Standard query 0x0 PTR _googlecast._tcp.local.,DNS Query: _googlecast._tcp.local
10.10.114.246-224.0.0.251-5353-5353-17,10.10.114.246,5353,224.0.0.251,5353,17,2026-02-26 15:36:03,15569366,15,0,3934,0,446,100,262.26666666666665,118.8676948917951,0,0,0,0,252.6756558056182,0.9634303093757685,1.112097637993949,2.1246112214205084,8.62456202507019,0.0004448890686035156,15.569366931915283,1.112097637993949,2.1246112214205084,8.62456202507019,0.0004448890686035156,0,0,0,0,0,0,0,0,0,420,0,0.9634303093757685,0.0,100,446,262.26666666666665,118.8676948917951,14129.52888888889,0,0,0,0,0,0,0,0,0.0,262.26666666666665,262.26666666666665,0,420,0,0,0,0,0,0,15,3934,0,0,-1,-1,15,100,0,0,0,0,3.014715075492859,3.2416521699034564,8.627346277236938,1.0102832317352295,MDNS Standard query response 0x0 ?,"DNS Response: Nhi nehhhh._companion-link._tcp.local -> [b'rpMac=0', b'rpHN=af6a1dd1c03e', b'rpFl=0x10000', b'rpHA=252235278942', b'rpVr=715.2', b'rpAD=74397fa8c5d3', b'rpHI=150bd858b86d', b'rpBA=D7:21:39:DC:D7:2A']; _services._dns-sd._udp.local -> b'_companion-link._tcp.local.'; _companion-link._tcp.local -> b'Nhi nehhhh._companion-link._tcp.local.'"
10.10.116.228-239.255.255.250-59837-1900-17,10.10.116.228,59837,239.255.255.250,1900,17,2026-02-26 15:36:03,1,1,0,167,0,167,167,167.0,0,0,0,0,0,167000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,167,167,167.0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0,28,0,0,0,0,0,0,1,167,0,0,-1,-1,1,167,0,0,0,0,0,0,0,0,UDP 59837 -> 1900 Len=133,SSDP M-SEARCH | ST: urn:dial-multiscreen-org:service:dial:1
10.10.116.200-8.8.8.8-57040-53-17,10.10.116.200,57040,8.8.8.8,53,17,2026-02-26 15:36:03,38326,1,1,84,141,84,84,84.0,0,141,141,141.0,0,5870.538396939442,52.1825635283506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,26.0912817641753,26.0912817641753,84,141,112.5,28.5,812.25,0,0,0,0,0,0,0,0,1.0,112.5,84.0,141.0,28,0,0,0,0,0,0,1,84,1,141,-1,-1,1,84,0,0,0,0,0,0,0,0,DNS Standard query 0x8287 65 www.google-analytics.com.,DNS Query: www.google-analytics.com
10.10.116.200-8.8.8.8-54614-53-17,10.10.116.200,54614,8.8.8.8,53,17,2026-02-26 15:36:03,28302,1,1,84,180,84,84,84.0,0,180,180,180.0,0,9327.899181184082,70.6659028877582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,35.3329514438791,35.3329514438791,84,180,132.0,48.0,2304.0,0,0,0,0,0,0,0,0,1.0,132.0,84.0,180.0,28,0,0,0,0,0,0,1,84,1,180,-1,-1,1,84,0,0,0,0,0,0,0,0,DNS Standard query 0xfe27 A www.google-analytics.com.,DNS Query: www.google-analytics.com
10.10.116.200-142.251.12.138-61761-443-17,10.10.116.200,61761,142.251.12.138,443,17,2026-02-26 15:36:03,239727,8,11,4974,5050,1292,73,621.75,561.1015393848069,1292,63,459.09090909090907,484.13774421325684,41814.06047586654,79.25649930581248,0.019185402814079735,0.03062106269636199,0.09100604057312012,0.0,0.1494770050048828,0.021353857857840403,0.03355422287777404,0.07970690727233887,9.703636169433594e-05,0.17667484283447266,0.017667484283447266,0.0282893688742143,0.09100604057312012,0.0,0,0,0,0,224,308,33.37115760244736,45.88534170336512,63,1292,527.578947368421,524.128581631552,274710.7700831025,0,0,0,0,0,0,0,0,1.375,527.578947368421,621.75,459.09090909090907,224,0,0,0,0,0,0,8,4974,11,5050,-1,-1,8,63,0,0,0,0,0,0,0,0,UDP 61761 -> 443 Len=1258,
10.10.116.179-224.0.0.251-5353-5353-17,10.10.116.179,5353,224.0.0.251,5353,17,2026-02-26 15:36:03,1,1,0,119,0,119,119,119.0,0,0,0,0,0,119000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,119,119,119.0,0,0,0,0,0,0,0,0,0,0,0.0,119.0,119.0,0,28,0,0,0,0,0,0,1,119,0,0,-1,-1,1,119,0.0011200904846191406,0,0.0011200904846191406,0.0011200904846191406,0,0,0,0,MDNS Standard query 0x195 PTR _googlecast._tcp.local.,DNS Query: _googlecast._tcp.local
10.10.116.200-8.8.8.8-53265-53-17,10.10.116.200,53265,8.8.8.8,53,17,2026-02-26 15:36:03,32405,1,1,77,233,77,77,77.0,0,233,233,233.0,0,9566.384190351464,61.71860767968687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,30.859303839843435,30.859303839843435,77,233,155.0,78.0,6084.0,0,0,0,0,0,0,0,0,1.0,155.0,77.0,233.0,28,0,0,0,0,0,0,1,77,1,233,-1,-1,1,77,0.0021889209747314453,0,0.0021889209747314453,0.0021889209747314453,0,0,0,0,DNS Standard query 0x3876 65 api.datadoghq.com.,DNS Query: api.datadoghq.com
10.10.116.200-8.8.8.8-49617-53-17,10.10.116.200,49617,8.8.8.8,53,17,2026-02-26 15:36:03,29731,1,1,77,197,77,77,77.0,0,197,197,197.0,0,9215.958941788758,67.26977329772816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,33.63488664886408,33.63488664886408,77,197,137.0,60.0,3600.0,0,0,0,0,0,0,0,0,1.0,137.0,77.0,197.0,28,0,0,0,0,0,0,1,77,1,197,-1,-1,1,77,0,0,0,0,0,0,0,0,DNS Standard query 0xc355 A api.datadoghq.com.,DNS Query: api.datadoghq.com
10.10.116.200-185.26.182.94-31020-443-6,10.10.116.200,31020,185.26.182.94,443,6,2026-02-26 15:36:03,218114,2,1,108,60,54,54,54.0,0.0,60,60,60.0,0,770.2389299951794,13.754266607056776,4.9114227294921875e-05,0,4.9114227294921875e-05,4.9114227294921875e-05,4.9114227294921875e-05,4.9114227294921875e-05,0,4.9114227294921875e-05,4.9114227294921875e-05,0,0,0,0,0,0,0,0,0,80,40,9.169511071371184,4.584755535685592,54,60,56.0,2.8284271247461903,8.0,1,0,1,0,3,0,0,0,0.5,56.0,54.0,60.0,80,0,0,0,0,0,0,2,108,1,60,64581,41404,2,54,0,0,0,0,0,0,0,0,"TLS 31020 -> 443 [FIN, ACK] Seq=2089733697 Ack=2133172790 Win=64581 Len=0",TLS: Encrypted application data
10.10.116.200-74.125.24.17-31026-443-6,10.10.116.200,31026,74.125.24.17,443,6,2026-02-26 15:36:03,37093,2,1,108,60,54,54,54.0,0.0,60,60,60.0,0,4529.049266308016,80.87587975550028,0.0370938777923584,0,0.0370938777923584,0.0370938777923584,0.0370938777923584,0.0370938777923584,0,0.0370938777923584,0.0370938777923584,0,0,0,0,0,0,0,0,0,80,40,53.91725317033352,26.95862658516676,54,60,56.0,2.8284271247461903,8.0,2,0,0,0,3,0,0,0,0.5,56.0,54.0,60.0,80,0,0,0,0,0,0,2,108,1,60,509,1047,2,54,0,0,0,0,0,0,0,0,"TLS 31026 -> 443 [FIN, ACK] Seq=1033663304 Ack=1785948364 Win=509 Len=0",TLS: Encrypted application data
10.10.116.200-3.233.158.20-30949-443-6,10.10.116.200,30949,3.233.158.20,443,6,2026-02-26 15:36:03,307089,3,2,1144,368,821,54,381.3333333333333,323.04420062207515,308,60,184.0,124.0,4923.641138236126,16.281882070886656,0.10927963256835938,0.1400884249587897,0.3070340156555176,5.5789947509765625e-05,0.30708980560302734,0.15354490280151367,0.1534891128540039,0.3070340156555176,5.5789947509765625e-05,0.02074909210205078,0.02074909210205078,0,0.02074909210205078,0.02074909210205078,3,3,0,0,120,80,9.769129242531994,6.512752828354663,54,821,302.4,279.48280805802705,78110.64,0,0,0,3,5,0,0,0,0.6666666666666666,302.4,381.3333333333333,184.0,120,0,0,0,0,0,0,3,1144,2,368,512,79,3,54,0,0,0,0,0,0,0,0,"TLSv1.x Application Data, 30949 -> 443 [ACK, PSH] Seq=3483593480 Ack=313528886 Win=512 Len=767",TLS: ApplicationData (encrypted)
10.10.116.200-142.251.10.95-30969-443-6,10.10.116.200,30969,142.251.10.95,443,6,2026-02-26 15:36:03,15096659,2,2,110,132,55,55,55.0,0.0,66,66,66.0,0.0,16.030036649728462,0.26495928346658615,15.048962593078613,0.0006926059722900391,15.049655199050903,15.048269987106323,15.049655199050903,15.049655199050903,0,15.049655199050903,15.049655199050903,15.048269987106323,15.048269987106323,0,15.048269987106323,15.048269987106323,0,0,0,0,80,104,0.13247964173329307,0.13247964173329307,55,66,60.5,5.5,30.25,0,0,0,0,4,0,0,0,1.0,60.5,55.0,66.0,80,0,0,0,0,0,0,2,110,2,132,507,965,2,55,0,0,0,0,15.006002187728882,0,15.006002187728882,15.006002187728882,TLS 30969 -> 443 [ACK] Seq=174451113 Ack=1604221088 Win=507 Len=1,TLS: Encrypted application data
10.10.116.77-224.0.0.251-5353-5353-17,10.10.116.77,5353,224.0.0.251,5353,17,2026-02-26 15:36:03,1,1,0,218,0,218,218,218.0,0,0,0,0,0,218000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,218,218,218.0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,218.0,0,28,0,0,0,0,0,0,1,218,0,0,-1,-1,1,218,0,0,0,0,0,0,0,0,MDNS Standard query response 0x0 ?,"DNS Response: _companion-link._tcp.local -> b'MAC\xe2\x80\x99s MacBook Pro (2)._companion-link._tcp.local.'; MAC’s MacBook Pro (2)._device-info._tcp.local -> [b'model=MacBookPro15,1', b'osxvers=24', b'ecolor=157,157,160']"
10.10.116.200-172.64.148.235-30831-443-6,172.64.148.235,443,10.10.116.200,30831,6,2026-02-26 15:36:03,12142027,4,3,332,280,134,60,83.0,30.347981810987037,144,54,93.33333333333333,37.60614606978788,50.40344523698296,0.5765099945406548,4.84740424156189,5.8499272545454994,12.013134002685547,0.032186031341552734,12.095126152038574,4.031708717346191,5.643724527056837,12.013134002685547,0.032186031341552734,12.141895055770874,6.070947527885437,5.939830422401428,12.010777950286865,0.1311171054840088,4,4,0,0,160,120,0.3294342825946599,0.24707571194599492,54,144,87.42857142857143,34.03719454133813,1158.530612244898,0,0,0,4,7,0,0,0,0.75,87.42857142857143,83.0,93.33333333333333,160,0,0,0,0,0,0,4,332,3,280,16,510,4,54,0,0,0,0,11.981244802474976,0,11.981244802474976,11.981244802474976,"TLSv1.x Application Data, 443 -> 30831 [ACK, PSH] Seq=3921831647 Ack=1747340186 Win=16 Len=24",TLS: ApplicationData (encrypted)
10.10.116.200-142.251.10.95-30970-443-6,10.10.116.200,30970,142.251.10.95,443,6,2026-02-26 15:36:04,15089272,2,2,110,132,55,55,55.0,0.0,66,66,66.0,0.0,16.03788336165474,0.26508898118437585,15.044845461845398,0.00042831897735595703,15.045273780822754,15.044417142868042,15.045273780822754,15.045273780822754,0,15.045273780822754,15.045273780822754,15.044417142868042,15.044417142868042,0,15.044417142868042,15.044417142868042,0,0,0,0,80,104,0.13254449059218792,0.13254449059218792,55,66,60.5,5.5,30.25,0,0,0,0,4,0,0,0,1.0,60.5,55.0,66.0,80,0,0,0,0,0,0,2,110,2,132,507,920,2,55,0.004316568374633789,0,0.004316568374633789,0.004316568374633789,15.004675149917603,0,15.004675149917603,15.004675149917603,TLS 30970 -> 443 [ACK] Seq=433781504 Ack=3644410432 Win=507 Len=1,TLS: Encrypted application data
10.10.116.200-74.125.68.188-28858-5228-6,10.10.116.200,28858,74.125.68.188,5228,6,2026-02-26 15:36:04,44106,1,1,55,66,55,55,55.0,0,66,66,66.0,0,2743.3905099624853,45.34529768533034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,22.67264884266517,22.67264884266517,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,512,1047,1,55,0,0,0,0,0,0,0,0,28858 -> 5228 [ACK] Seq=339053308 Ack=4098748866 Win=512 Len=1,
10.10.116.5-224.0.0.251-5353-5353-17,10.10.116.5,5353,224.0.0.251,5353,17,2026-02-26 15:36:04,1,1,0,83,0,83,83,83.0,0,0,0,0,0,83000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,83,83,83.0,0,0,0,0,0,0,0,0,0,0,0.0,83.0,83.0,0,28,0,0,0,0,0,0,1,83,0,0,-1,-1,1,83,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _sleep-proxy._udp.local.,DNS Query: _sleep-proxy._udp.local
10.10.116.200-140.82.112.26-30824-443-6,10.10.116.200,30824,140.82.112.26,443,6,2026-02-26 15:36:05,14595163,2,3,138,205,83,55,69.0,14.0,79,60,68.33333333333333,7.93025150224688,23.500935253559028,0.34257923110144356,9.560095628102621,6.5782669886734695,14.33722996711731,0.2581620216369629,14.33722996711731,14.33722996711731,0,14.33722996711731,14.33722996711731,14.343056917190552,7.171528458595276,6.913366436958313,14.084894895553589,0.2581620216369629,2,2,0,0,80,132,0.13703169244057742,0.20554753866086614,55,83,68.6,10.781465577554844,116.24000000000001,0,0,0,2,5,0,0,0,1.5,68.6,69.0,68.33333333333333,80,0,0,0,0,0,0,2,138,3,205,512,76,2,55,0.0018944740295410156,0,0.0018944740295410156,0.0018944740295410156,14.08849573135376,0,14.08849573135376,14.08849573135376,TLS 30824 -> 443 [ACK] Seq=3203328433 Ack=2387581179 Win=512 Len=1,TLS: Encrypted application data
10.10.116.200-104.18.12.205-31006-443-6,10.10.116.200,31006,104.18.12.205,443,6,2026-02-26 15:36:05,34653,1,1,55,66,55,55,55.0,0,66,66,66.0,0,3491.670283249283,57.71355840081459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,28.856779200407296,28.856779200407296,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,514,16,1,55,0.0017218589782714844,0,0.0017218589782714844,0.0017218589782714844,0,0,0,0,TLS 31006 -> 443 [ACK] Seq=3172664886 Ack=2179526491 Win=514 Len=1,TLS: Encrypted application data
10.10.116.200-104.18.12.205-31007-443-6,10.10.116.200,31007,104.18.12.205,443,6,2026-02-26 15:36:05,37161,1,1,55,66,55,55,55.0,0,66,66,66.0,0,3256.092028357874,53.81970294806403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,26.909851474032013,26.909851474032013,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,514,16,1,55,0,0,0,0,0,0,0,0,TLS 31007 -> 443 [ACK] Seq=2560387186 Ack=61269366 Win=514 Len=1,TLS: Encrypted application data
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2026-02-26 15:36:06,1,1,0,364,0,364,364,364.0,0,0,0,0,0,364000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,364,364,364.0,0,0,0,0,0,0,0,0,0,0,0.0,364.0,364.0,0,28,0,0,0,0,0,0,1,364,0,0,-1,-1,1,364,0,0,0,0,0,0,0,0,DHCP Request - Transaction ID 0x9a715857,DHCP Request | xid=0x9a715857 | client=ac198efa382c
10.10.116.11-224.0.0.251-5353-5353-17,10.10.116.11,5353,224.0.0.251,5353,17,2026-02-26 15:36:06,7603243,8,0,2057,0,565,82,257.125,184.93001209917227,0,0,0,0,270.54244741969137,1.0521825859783815,1.0861775875091553,1.409390944882773,4.183463096618652,0.0006411075592041016,7.603243112564087,1.0861775875091553,1.409390944882773,4.183463096618652,0.0006411075592041016,0,0,0,0,0,0,0,0,0,224,0,1.0521825859783815,0.0,82,565,257.125,184.93001209917227,34199.109375,0,0,0,0,0,0,0,0,0.0,257.125,257.125,0,224,0,0,0,0,0,0,8,2057,0,0,-1,-1,8,82,0.00017881393432617188,0,0.00017881393432617188,0.00017881393432617188,3.0621378421783447,1.1251826286315918,4.1873204708099365,1.936955213546753,MDNS Standard query 0x0 255 Android.local.,DNS Query: Android.local
10.10.116.160-224.0.0.252-57334-5355-17,10.10.116.160,57334,224.0.0.252,5355,17,2026-02-26 15:36:06,1,1,0,75,0,75,75,75.0,0,0,0,0,0,75000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,75,75,75.0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,75.0,0,28,0,0,0,0,0,0,1,75,0,0,-1,-1,1,75,0,0,0,0,0,0,0,0,UDP 57334 -> 5355 Len=41,UDP Raw: LAPTOP-2SJH1T79
10.10.116.226-224.0.0.251-5353-5353-17,10.10.116.226,5353,224.0.0.251,5353,17,2026-02-26 15:36:07,3993463,3,0,546,0,223,100,182.0,57.982756057296896,0,0,0,0,136.7234389334128,0.7512276864473231,1.9967315196990967,1.0092155933380127,3.0059471130371094,0.987515926361084,3.9934630393981934,1.9967315196990967,1.0092155933380127,3.0059471130371094,0.987515926361084,0,0,0,0,0,0,0,0,0,84,0,0.7512276864473231,0.0,100,223,182.0,57.982756057296896,3362.0,0,0,0,0,0,0,0,0,0.0,182.0,182.0,0,84,0,0,0,0,0,0,3,546,0,0,-1,-1,3,100,0,0,0,0,3.0080270767211914,0,3.0080270767211914,3.0080270767211914,MDNS Standard query 0x0 PTR _companion-link._tcp.local.,DNS Query: _companion-link._tcp.local
10.10.116.200-49.213.95.31-29713-443-6,10.10.116.200,29713,49.213.95.31,443,6,2026-02-26 15:36:08,11621710,4,2,343,205,118,54,85.75,31.751968442917047,114,91,102.5,11.5,47.15312953732574,0.5162751409196249,5.795587003231049,5.739828918167759,11.560637950897217,0.05196785926818848,11.621710062026978,3.8739033540089927,5.399633551365335,11.51013708114624,0.05196785926818848,11.560637950897217,11.560637950897217,0,11.560637950897217,11.560637950897217,4,4,0,0,160,80,0.34418342727974993,0.17209171363987497,54,118,91.33333333333333,27.90260840056993,778.5555555555557,0,0,0,4,6,0,0,0,0.5,91.33333333333333,85.75,102.5,160,0,0,0,0,0,0,4,343,2,205,514,128,4,54,0,0,0,0,11.512981176376343,0,11.512981176376343,11.512981176376343,"TLSv1.x Application Data, 29713 -> 443 [ACK, PSH] Seq=63721523 Ack=3727317983 Win=514 Len=64",TLS: ApplicationData (encrypted)
10.10.116.200-162.159.134.233-30258-443-6,10.10.116.200,30258,162.159.134.233,443,6,2026-02-26 15:36:08,35963,1,1,55,66,55,55,55.0,0,66,66,66.0,0,3364.563670114028,55.61262264651286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,27.80631132325643,27.80631132325643,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,509,16,1,55,0.004793882369995117,0,0.004793882369995117,0.004793882369995117,0,0,0,0,TLS 30258 -> 443 [ACK] Seq=2452694055 Ack=115947413 Win=509 Len=1,TLS: Encrypted application data
10.10.116.200-107.167.96.31-30954-443-6,107.167.96.31,443,10.10.116.200,30954,6,2026-02-26 15:36:09,30,2,1,138,54,78,60,69.0,9.0,54,54,54.0,0,6194664.36923077,96791.63076923077,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,80,40,64527.75384615385,32263.876923076925,54,78,64.0,10.198039027185569,104.0,1,0,0,1,3,0,0,0,0.5,64.0,69.0,54.0,80,0,0,0,0,0,0,2,138,1,54,41760,63418,2,54,0.0034034252166748047,0,0.0034034252166748047,0.0034034252166748047,0,0,0,0,"TLSv1.x Application Data, 443 -> 30954 [ACK, PSH] Seq=2215084040 Ack=2358979729 Win=41760 Len=24",TLS: ApplicationData (encrypted)
